PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
1242163,Letter: Halitosis from isosorbide dinitrate,Bauman D.,JAMA. 1975 Nov 3,,,,,,,
279515,Oral malodour: an indicator of health status and oral cleanliness,Tonzetich J.,Int Dent J. 1978 Sep,,,,,,,
27789913,Dorsal Lingual Surface and Halitosis: a Morphological Point of View,"Sara B, Giuseppe M, Adelaide CM.",Acta Stomatol Croat. 2016 Jun,,,,,,,
1738544,The efficacy of perioperative antibiotic therapy on recovery following tonsillectomy in adults: randomized double-blind placebo-controlled trial,"Grandis JR, Johnson JT, Vickers RM, Yu VL, Wagener MM, Wagner RL, Kachman KA.",Otolaryngol Head Neck Surg. 1992 Feb,,,,,,,
36781937,Volatile sulfide compounds and oral microorganisms on the inner surface of masks in individuals with halitosis during COVID-19 pandemic,"Lee YH, Kim H, Heo DW, Ahn IS, Auh QS.",Sci Rep. 2023 Feb 13,,,,,,,
17471687,Getting personal: 10 embarrassing questions,,Consum Rep. 2007 Feb,,,,,,,
22122851,"Case report: premature exfoliation of primary teeth in a 4-year-old child, a diagnostic dilemma","Sharma G, Whatling R.",Eur Arch Paediatr Dent. 2011 Dec,,,,,,,
38760711,Oral microbiota transplantation for intra-oral halitosis: a feasibility analysis based on an oral microbiota colonization trial in Wistar rats,"Huang Z, Cheng Y.",BMC Microbiol. 2024 May 17,,,,,,,
31085164,Profiling of VOCs released from different salivary bacteria treated with non-lethal concentrations of silver nitrate,"Milanowski M, Monedeiro F, Złoch M, Ratiu IA, Pomastowski P, Ligor T, De Martinis BS, Buszewski B.",Anal Biochem. 2019 Aug 1,,,,,,,
12494703,[The role of periodontal diseases in bad breath],"Vandekerckhove B, van Steenberghe D.",Ned Tijdschr Tandheelkd. 2002 Nov,,,,,,,
25485319,Probiotics in the dental practice: a review,"Laleman I, Teughels W.",Quintessence Int. 2015 Mar,,,,,,,
22532945,"The effect of Breezy candy on halitosis: a double-blind, controlled, and randomized study","Barak S, Katz J.",Quintessence Int. 2012 Apr,,,,,,,
19602115,Oral malodorous compound triggers mitochondrial-dependent apoptosis and causes genomic DNA damage in human gingival epithelial cells,"Calenic B, Yaegaki K, Murata T, Imai T, Aoyama I, Sato T, Ii H.",J Periodontal Res. 2010 Feb,,,,,,,
11346730,Characteristics of patients complaining of halitosis and the usefulness of gas chromatography for diagnosing halitosis,"Oho T, Yoshida Y, Shimazaki Y, Yamashita Y, Koga T.",Oral Surg Oral Med Oral Pathol Oral Radiol Endod. 2001 May,,,,,,,
26805006,Patients' perceptions of antimicrobial photodynamic therapy in the management of chronic periodontitis,"Betsy J, Prasanth CS, Baiju KV, Presanthila J, Subhash N.",Photodiagnosis Photodyn Ther. 2016 Jun,,,,,,,
14966578,[Analysis for clinical effect of a rinse containing cetylpyridinium chloride in treatment of gingivitis and periodontitis],"Hu CZ, Jin HL, Liang JP, Chu M, Guo JZ, Lu Z, Sheng QP, Cai ZW.",Shanghai Kou Qiang Yi Xue. 2003 Dec,,,,,,,
33549091,The impact of coronavirus lockdown on oral healthcare and its associated issues of pre-schoolers in China: an online cross-sectional survey,"Liu C, Zhang S, Zhang C, Tai B, Jiang H, Du M.",BMC Oral Health. 2021 Feb 6,,,,,,,
32935823,Accuracy of a portable breath meter test for the detection of halitosis in children and adolescents,"Guedes CC, Bussadori SK, Garcia ACM, Motta LJ, Gomes AO, Weber R, Amancio OMS.",Clinics (Sao Paulo). 2020 Sep 11,,,,,,,
39184597,Comparative Evaluation of Herbal Versus Non-herbal Dentifrice in Maintaining Oral Health of Young Adults,"Kk S, Gangwar C, Sharma S, Kalsi R, Asthana G, Gupta V.",Cureus. 2024 Jul 25,,,,,,,
7343939,[Gastric trichobezoar: a case report (author's transl)],"Monciotti C, Zancan L, Cattelan C, Marigo A, Previtera C.",Pediatr Med Chir. 1981 Sep-Oct,,,,,,,
32071694,Anxiety and pain perception in patients undergoing mandibular autogenous block bone surgery,"Novy LF, Aguiar EG, de Arruda JA, Moreira AN, Dos Santos EG, de Magalhães CS, Moreno A.",J Clin Exp Dent. 2020 Feb 1,,,,,,,
9534444,The effects of oral rinses on halitosis,Nachnani S.,J Calif Dent Assoc. 1997 Feb,,,,,,,
17850604,"Periodontal conditions in Swiss army recruits: a comparative study between the years 1985, 1996 and 2006","Röthlisberger B, Kuonen P, Salvi GE, Gerber J, Pjetursson BE, Attström R, Joss A, Lang NP.",J Clin Periodontol. 2007 Oct,,,,,,,
18460398,Oral malodour--a review,"Hughes FJ, McNab R.",Arch Oral Biol. 2008 Apr,,,,,,,
34248153,Relationship Between Halitosis and Periodontitis: a Pilot Study,"Musić L, Par M, Peručić J, Badovinac A, Plančak D, Puhar I.",Acta Stomatol Croat. 2021 Jun,,,,,,,
34890037,Prevention of the proliferation of oral pathogens due to prolonged mask use based on α-cyclodextrin and hydroxytyrosol mouthwash,"Naureen Z, Capodicasa N, Paolacci S, Anpilogov K, Dautaj A, Dhuli K, Camilleri G, Connelly ST, Gasparetto A, Bertelli M.",Eur Rev Med Pharmacol Sci. 2021 Dec,,,,,,,
31637836,Relationship between oral environment and development of pneumonia and acute viral respiratory infection in dependent older individuals,"Tashiro H, Kikutani T, Tamura F, Takahashi N, Tohara T, Nawachi K, Maekawa K, Kuboki T.",Geriatr Gerontol Int. 2019 Nov,,,,,,,
18870337,Halitosis,EVANS RG.,Practitioner. 1948 Aug,,,,,,,
22669066,Comparison between self-perceived and clinical oral malodor,"Pham TA, Ueno M, Shinada K, Kawaguchi Y.",Oral Surg Oral Med Oral Pathol Oral Radiol. 2012 Jan,,,,,,,
5546532,[Halitosis. Treatment of unpleasant breath],Lokken P.,Tidsskr Nor Laegeforen. 1971 Feb 28,,,,,,,
37867064,Effectiveness of Mouthwashes in Managing Oral Diseases and Conditions: Do They Have a Role?,"McGrath C, Clarkson J, Glenny AM, Walsh LJ, Hua F.",Int Dent J. 2023 Nov,,,,,,,
21386207,"Efficacy of a new mouthrinse formulation on the reduction of oral malodour in vivo. A randomized, double-blind, placebo-controlled, 3 week clinical study","Wigger-Alberti W, Gysen K, Axmann EM, Wilhelm KP.",J Breath Res. 2010 Mar,,,,,,,
6575522,[Fetor ex ore - causes and cure],Rotgans J.,Zahnarzt. 1983 Apr,,,,,,,
29255262,"Mutations in SELENBP1, encoding a novel human methanethiol oxidase, cause extraoral halitosis","Pol A, Renkema GH, Tangerman A, Winkel EG, Engelke UF, de Brouwer APM, Lloyd KC, Araiza RS, van den Heuvel L, Omran H, Olbrich H, Oude Elberink M, Gilissen C, Rodenburg RJ, Sass JO, Schwab KO, Schäfer H, Venselaar H, Sequeira JS, Op den Camp HJM, Wevers RA.",Nat Genet. 2018 Jan,,,,,,,
24959732,Evaluation of a topical gel containing a novel combination of essential oils and antioxidants for reducing oral malodor in dogs,"Low SB, Peak RM, Smithson CW, Perrone J, Gaddis B, Kontogiorgos E.",Am J Vet Res. 2014 Jul,,,,,,,
24915566,Evaluation physical characteristics and comparison antimicrobial and anti-inflammation potentials of dental root canal sealers containing hinokitiol in vitro,"Shih YH, Lin DJ, Chang KW, Hsia SM, Ko SY, Lee SY, Hsue SS, Wang TH, Chen YL, Shieh TM.",PLoS One. 2014 Jun 10,,,,,,,
11908365,"Genuine halitosis, pseudo-halitosis, and halitophobia: classification, diagnosis, and treatment","Yaegaki K, Coil JM.",Compend Contin Educ Dent. 2000 Oct,,,,,,,
14692208,Clinical efficacy of Colgate Total Advanced Fresh and a commercially available breath-freshening dentifrice in reducing mouth-odor-causing bacteria,"Vazquez J, Pilch S, Williams MI, Cummins D.",Compend Contin Educ Dent. 2003 Sep,,,,,,,
25727335,"Comparative effect of a new mouthrinse containing chlorhexidine, triclosan and zinc on volatile sulphur compounds: a randomized, crossover, double-blind study","Mendes L, Coimbra J, Pereira AL, Resende M, Pinto MG.",Int J Dent Hyg. 2016 Aug,,,,,,,
34007216,The Prevalence and Determinant Factors of Oral Halitosis in Northwest Ethiopia: A Cross-Sectional Study,"Teshome A, Derese K, Andualem G.",Clin Cosmet Investig Dent. 2021 May 11,,,,,,,
25426602,How beneficial is bacterial prophylaxis to periodontal health?,"Reddy MS, Narendera Babu M.",J Investig Clin Dent. 2011 May,,,,,,,
36248861,Oral manifestations serve as potential signs of ulcerative colitis: A review,"Li C, Wu Y, Xie Y, Zhang Y, Jiang S, Wang J, Luo X, Chen Q.",Front Immunol. 2022 Sep 29,,,,,,,
30534164,Effect of Camellia sinensis plant on decreasing the level of halitosis: A systematic review,"Tahani B, Sabzian R.",Dent Res J (Isfahan). 2018 Nov-Dec,,,,,,,
36156769,Local interventions for the management of alveolar osteitis (dry socket),"Daly BJ, Sharif MO, Jones K, Worthington HV, Beattie A.",Cochrane Database Syst Rev. 2022 Sep 26,,,,,,,
38530258,Common Oral Conditions: A Review,"Stoopler ET, Villa A, Bindakhil M, Díaz DLO, Sollecito TP.",JAMA. 2024 Mar 26,,,,,,,
21808855,Association between halitosis and mouth breathing in children,"Motta LJ, Bachiega JC, Guedes CC, Laranja LT, Bussadori SK.",Clinics (Sao Paulo). 2011,,,,,,,
28816196,Denture Hygiene Knowledge and Practices among Complete Denture Wearers attending a Postgraduate Dental Institute,"Shankar T, Gowd S, Suresan V, Mantri S, Saxena S, Mishra P, Panday P.",J Contemp Dent Pract. 2017 Aug 1,,,,,,,
11854693,Endoscopic stapler-assisted diverticuloesophagostomy for Zenker's diverticulum: patient satisfaction and subjective relief of symptoms,"Stoeckli SJ, Schmid S.",Surgery. 2002 Feb,,,,,,,
38370493,Examining awareness of tobacco's oral health effects: Dentists' role in smoking cessation among dental patients,"Batı BÇ, Buduneli N, Meriç P.",Tob Induc Dis. 2024 Feb 16,,,,,,,
2185809,Delusional halitosis. Review of the literature and analysis of 32 cases,"Iwu CO, Akpata O.",Br Dent J. 1990 Apr 7,,,,,,,
25753023,Relationship between subjective halitosis and psychological factors,"Vali A, Roohafza H, Keshteli AH, Afghari P, Javad Shirani M, Afshar H, Savabi O, Adibi P.",Int Dent J. 2015 Jun,,,,,,,
11878757,The oral anti-volatile sulphur compound effects of zinc salts and their stability constants,"Young A, Jonski G, Rölla G.",Eur J Oral Sci. 2002 Feb,,,,,,,
29192690,The relevance of alcohol to dental practice,Grocock R.,Br Dent J. 2018 Jan,,,,,,,
12953892,Combined effect of zinc ions and cationic antibacterial agents on intraoral volatile sulphur compounds (VSC),"Young A, Jonski G, Rölla G.",Int Dent J. 2003 Aug,,,,,,,
10081308,[Halitosis: a multidisciplinary problem],"Bollen CM, Rompen EH, Demanez JP.",Rev Med Liege. 1999 Jan,,,,,,,
10518873,Studies of oral malodor in the dog,"Rawlings JM, Culham N.",J Vet Dent. 1998 Dec,,,,,,,
5560251,[Halitosis],Kleeberg J.,Z Allgemeinmed. 1971 May 20,,,,,,,
36644802,Periodontitis and low cognitive performance: A population-based study,"Marruganti C, Baima G, Aimetti M, Grandini S, Sanz M, Romandini M.",J Clin Periodontol. 2023 Apr,,,,,,,
27150151,Effect of Asiasarum Root Extract and Its Constituents on Interleukin-1β-Stimulated Matrix Metalloproteinase-1 Secretion from Human Gingival Fibroblasts,"Futamura-Masuda M, Yokota-Honda M, Anraku T, Nakanishi K, Murata K, Shinada T, Matsuda H.",Biol Pharm Bull. 2016,,,,,,,
292525,Analysis of volatile sulphur compounds in mouth air by gas chromatography,"Kaizu T, Tsunoda M, Aoki H, Kimura K.",Bull Tokyo Dent Coll. 1978 Feb,,,,,,,
23019768,Self-reported oral health and dental service-use of rangatahi within the rohe of Tainui,"Broughton JR, Teh Maipi J, Person M, Randall A, Thomson WM.",N Z Dent J. 2012 Sep,,,,,,,
16278438,Effect of visible light on malodour production by mixed oral microflora,"Sterer N, Feuerstein O.",J Med Microbiol. 2005 Dec,,,,,,,
33653206,"Role of the oral microbiome, metabolic pathways, and novel diagnostic tools in intra-oral halitosis: a comprehensive update","Foo LH, Balan P, Pang LM, Laine ML, Seneviratne CJ.",Crit Rev Microbiol. 2021 May,,,,,,,
25393864,[Zenker's diverticulum: election of surgical treatment and outcome. Case presentation],"Segura-González JM, Espinosa-González O, García-Cano E, Sánchez-Córdova G, Hernández-Ceballos JA.",Cir Cir. 2014 Nov-Dec,,,,,,,
20129893,The antimicrobial efficacy of commercial dentifrices,"Haraszthy VI, Zambon JJ, Sreenivasan PK.",Gen Dent. 2010 Jan-Feb,,,,,,,
19692177,Removal of trimethylamine by adsorption over zeolite catalysts and deodorization of fish oil,"Chung KH, Lee KY.",J Hazard Mater. 2009 Dec 30,,,,,,,
18691697,Influence of gender and menstrual cycle on volatile sulphur compounds production,"Calil CM, Lima PO, Bernardes CF, Groppo FC, Bado F, Marcondes FK.",Arch Oral Biol. 2008 Dec,,,,,,,
36865734,"Comparative Evaluation of Bacterial Colonization Color Stability and Halitosis of Oral Appliances Fabricated Using Cold Cure Acrylics, Heat Cure Acrylics and Thermoforming Sheets: An In Vivo Study","Madhuri L, Puppala R, Kethineni B, Valasingam SK, Vibha C.",Int J Clin Pediatr Dent. 2022 Sep-Oct,,,,,,,
19961386,Oral malodorous compound inhibits osteoblast proliferation,"Imai T, Ii H, Yaegaki K, Murata T, Sato T, Kamoda T.",J Periodontol. 2009 Dec,,,,,,,
23583078,Laser tonsil cryptolysis: in-office 500 cases review,"Krespi YP, Kizhner V.",Am J Otolaryngol. 2013 Sep-Oct,,,,,,,
15449114,Antimicrobial effects of a new therapeutic liquid dentifrice formulation on oral bacteria including odorigenic species,"Sreenivasan PK, Furgang D, Zhang Y, DeVizio W, Fine DH.",Clin Oral Investig. 2005 Mar,,,,,,,
12982328,[Oral microorganism in halitosis],SVERER R.,Med Pregl. 1952 Jan-Sep,,,,,,,
30016291,Identification of odorant characters using GC-MS/O in biosolids emissions from aerobic and anaerobic stabilisation,"Fisher RM, Barczak RJ, Stuetz RM.",Water Sci Technol. 2018 Jul,,,,,,,
24554886,"How to deal with morning bad breath: A randomized, crossover clinical trial","Oliveira-Neto JM, Sato S, Pedrazzi V.",J Indian Soc Periodontol. 2013 Nov,,,,,,,
22939370,"The antimicrobial activity of alpha-bisabolol and tea tree oil against Solobacterium moorei, a Gram-positive bacterium associated with halitosis","Forrer M, Kulik EM, Filippi A, Waltimo T.",Arch Oral Biol. 2013 Jan,,,,,,,
39006719,Alcohol and Periodontal Disease: A Narrative Review,"Gandhi UH, Benjamin A, Gajjar S, Hirani T, Desai K, Suhagia BB, Ahmad R, Sinha S, Haque M, Kumar S.",Cureus. 2024 Jun 12,,,,,,,
20228112,Relationship between oral malodor and the global composition of indigenous bacterial populations in saliva,"Takeshita T, Suzuki N, Nakano Y, Shimazaki Y, Yoneda M, Hirofuji T, Yamashita Y.",Appl Environ Microbiol. 2010 May,,,,,,,
10176875,"'Breath mint'. Two words are the centerpiece of HealthPartners' successful anti-tobacco campaign, the winner of AAHP's Community Leadership Award",Belfiglio G.,Healthplan. 1997 Jul-Aug,,,,,,,
30609885,Effect of IgY on Periodontitis and Halitosis Induced by Fusobacterium nucleatum,"Wang F, Qiao W, Bao B, Wang S, Regenstein J, Shi Y, Wu W, Ma M.",J Microbiol Biotechnol. 2019 Feb 28,,,,,,,
9730535,Biliopancreatic diversion with transitory gastroplasty preserving duodenal bulb: 3 years experience,"Vassallo C, Negri L, Della Valle A, Salvaneschi M, Vegezzi C, Griziotti A, Dono C, Mussi P, Bausardo MG, Pietrobono P.",Obes Surg. 1997 Feb,,,,,,,
35054019,Clinical Trial Evaluating Quality of Life in Patients with Intra-Oral Halitosis,"Olszewska-Czyz I, Sozkes S, Dudzik A.",J Clin Med. 2022 Jan 10,,,,,,,
22051118,Social anxiety disorder in genuine halitosis patients,"Zaitsu T, Ueno M, Shinada K, Wright FA, Kawaguchi Y.",Health Qual Life Outcomes. 2011 Nov 3,,,,,,,
12464892,Monitoring ammonia to assess halitosis,"Amano A, Yoshida Y, Oho T, Koga T.",Oral Surg Oral Med Oral Pathol Oral Radiol Endod. 2002 Dec,,,,,,,
21209551,Halitosis: much beyond oral malodor,"Ongole R, Shenoy N.",Kathmandu Univ Med J (KUMJ). 2010 Apr-Jun,,,,,,,
24439218,Supervised machine learning-based classification of oral malodor based on the microbiota in saliva samples,"Nakano Y, Takeshita T, Kamio N, Shiota S, Shibata Y, Suzuki N, Yoneda M, Hirofuji T, Yamashita Y.",Artif Intell Med. 2014 Feb,,,,,,,
7817156,Organic solvents and oils as vehicles for triclosan in mouthrinses: a clinical study,"Kjaerheim V, Waaler SM, Rölla G.",Scand J Dent Res. 1994 Oct,,,,,,,
17274236,"Effects of herbal mouthwash containing the pericarp extract of Garcinia mangostana L on halitosis, plaque and papillary bleeding index","Rassameemasmaung S, Sirikulsathean A, Amornchat C, Hirunrat K, Rojanapanthu P, Gritsanapan W.",J Int Acad Periodontol. 2007 Jan,,,,,,,
19301517,A clinical investigation of the efficacy of two dentifrices for controlling oral malodor and plaque microflora overnight,"Hu D, Zhang YP, DeVizio W, Proskin HM.",J Clin Dent. 2008,,,,,,,
32250572,Effectiveness of an oral care tablet containing kiwifruit powder in reducing oral bacteria in tongue coating: A crossover trial,"Matsumura Y, Hinode D, Fukui M, Yoshioka M, Asakuma H, Takii H.",Clin Exp Dent Res. 2020 Apr,,,,,,,
22873535,Images in clinical medicine. Halitosis and sensory loss,"Scully C, Brooke AE.",N Engl J Med. 2012 Aug 9,,,,,,,
35866676,"The Effect of Mouthwash with Sambucus williamsii var. coreana Extract on Halitosis: A Randomised, Double-Blind, ﻿Placebo-Controlled Study","Kim YR, Nam SH.",Oral Health Prev Dent. 2022 Jul 22,,,,,,,
21277554,[Inflammatory myofibroblastic tumour of the tonsil: case report and literature review],"Grube-Pagola P, Carrasco-Daza D, Alderete-Vázquez G, Gutiérrez-Butanda J.",Acta Otorrinolaringol Esp. 2012 Mar-Apr,,,,,,,
20437763,Relationship between oral malodor and glycosylated salivary proteins,"Takehara S, Yanagishita M, Podyma-Inoue KA, Ueno M, Shinada K, Kawaguchi Y.",J Med Dent Sci. 2010 Mar,,,,,,,
25035444,Andrew's bridge system: an aesthetic and functional option for rehabilitation of compromised maxillary anterior dentition,"Tambe A, Patil SB, Bhat S, Badadare MM.",BMJ Case Rep. 2014 Jul 17,,,,,,,
21269037,Evaluation of the antimicrobial activity of dentifrices on human oral bacteria,"Haraszthy VI, Zambon JJ, Sreenivasan PK.",J Clin Dent. 2010,,,,,,,
29325852,Quality and readability of internet-based information on halitosis,"Jo JH, Kim EJ, Kim JR, Kim MJ, Chung JW, Park JW.",Oral Surg Oral Med Oral Pathol Oral Radiol. 2018 Mar,,,,,,,
35268826,Exploring the Potential of Natural Product-Based Nanomedicine for Maintaining Oral Health,"Kumar R, Mirza MA, Naseef PP, Kuruniyan MS, Zakir F, Aggarwal G.",Molecules. 2022 Mar 7,,,,,,,
16620469,Halitosis,"Scully Cbe C, Porter S.",Clin Evid. 2005 Dec,,,,,,,
19763057,"Primary pulmonary teratoma: Report of a case and the proposition of ""bronchotrichosis"" as a new term","Turna A, Ozgül A, Kahraman S, Gürses A, Fener N, Yilmaz V.",Ann Thorac Cardiovasc Surg. 2009 Aug,,,,,,,
